date,store_id,product_id,category,price,promotion,day_of_week,is_weekend,holiday,stock_available,units_sold
2025-05-23,S001,P011,Fruits,60.0,0,4,0,0,180,58
2025-05-24,S001,P011,Fruits,60.0,0,5,1,0,219,62
2025-05-25,S001,P011,Fruits,60.0,0,6,1,0,185,64
2025-05-26,S001,P011,Fruits,60.0,0,0,0,0,181,56
2025-05-27,S001,P011,Fruits,63.0,0,1,0,0,178,50
2025-05-28,S001,P011,Fruits,54.0,0,2,0,0,173,74
2025-05-29,S001,P011,Fruits,63.0,0,3,0,0,174,48
2025-05-30,S001,P011,Fruits,60.0,0,4,0,0,197,58
2025-05-31,S001,P011,Fruits,57.0,0,5,1,1,161,79
2025-06-01,S001,P011,Fruits,54.0,0,6,1,0,165,91
2025-06-02,S001,P011,Fruits,60.0,0,0,0,0,137,53
2025-06-03,S001,P011,Fruits,60.0,0,1,0,0,107,43
2025-06-04,S001,P011,Fruits,60.0,0,2,0,0,143,50
2025-06-05,S001,P011,Fruits,60.0,0,3,0,0,150,48
2025-06-06,S001,P011,Fruits,60.0,0,4,0,0,134,59
2025-06-07,S001,P011,Fruits,60.0,0,5,1,0,210,69
2025-06-08,S001,P011,Fruits,60.0,0,6,1,0,249,58
2025-06-09,S001,P011,Fruits,60.0,0,0,0,0,139,47
2025-06-10,S001,P011,Fruits,60.0,0,1,0,0,102,50
2025-06-11,S001,P011,Fruits,50.4,1,2,0,0,113,106
2025-06-12,S001,P011,Fruits,63.0,0,3,0,1,156,52
2025-06-13,S001,P011,Fruits,60.0,0,4,0,0,148,42
2025-06-14,S001,P011,Fruits,60.0,0,5,1,0,212,63
2025-06-15,S001,P011,Fruits,60.0,0,6,1,0,237,67
2025-06-16,S001,P011,Fruits,60.0,0,0,0,0,159,50
2025-06-17,S001,P011,Fruits,60.0,0,1,0,0,102,51
2025-06-18,S001,P011,Fruits,63.0,0,2,0,0,151,60
2025-06-19,S001,P011,Fruits,60.0,0,3,0,0,153,45
2025-06-20,S001,P011,Fruits,48.0,1,4,0,0,168,117
2025-06-21,S001,P011,Fruits,60.0,0,5,1,0,140,140
2025-06-22,S001,P011,Fruits,60.0,0,6,1,0,180,69
2025-06-23,S001,P011,Fruits,60.0,0,0,0,0,136,50
2025-06-24,S001,P011,Fruits,54.0,0,1,0,0,137,59
2025-06-25,S001,P011,Fruits,60.0,0,2,0,0,124,57
2025-06-26,S001,P011,Fruits,54.0,0,3,0,0,133,68
2025-06-27,S001,P011,Fruits,60.0,0,4,0,0,114,57
2025-06-28,S001,P011,Fruits,60.0,0,5,1,0,200,59
2025-06-29,S001,P011,Fruits,60.0,0,6,1,0,186,64
2025-06-30,S001,P011,Fruits,60.0,0,0,0,0,153,54
2025-07-01,S001,P011,Fruits,60.0,0,1,0,0,171,51
2025-07-02,S001,P011,Fruits,60.0,0,2,0,0,106,49
2025-07-03,S001,P011,Fruits,60.0,0,3,0,0,127,47
2025-07-04,S001,P011,Fruits,60.0,0,4,0,0,131,59
2025-07-05,S001,P011,Fruits,60.0,0,5,1,0,201,71
2025-07-06,S001,P011,Fruits,60.0,0,6,1,0,149,67
2025-07-07,S001,P011,Fruits,60.0,0,0,0,0,157,55
2025-07-08,S001,P011,Fruits,60.0,0,1,0,0,116,51
2025-07-09,S001,P011,Fruits,54.0,0,2,0,0,138,52
2025-07-10,S001,P011,Fruits,60.0,0,3,0,0,124,50
2025-07-11,S001,P011,Fruits,60.0,0,4,0,0,136,69
2025-07-12,S001,P011,Fruits,60.0,0,5,1,0,211,73
2025-07-13,S001,P011,Fruits,60.0,0,6,1,0,251,64
2025-07-14,S001,P011,Fruits,60.0,0,0,0,0,109,41
2025-07-15,S001,P011,Fruits,60.0,0,1,0,0,134,51
2025-07-16,S001,P011,Fruits,60.0,0,2,0,0,172,54
2025-07-17,S001,P011,Fruits,60.0,0,3,0,0,171,50
2025-07-18,S001,P011,Fruits,60.0,0,4,0,0,155,48
2025-07-19,S001,P011,Fruits,54.0,0,5,1,0,248,83
2025-07-20,S001,P011,Fruits,60.0,0,6,1,0,156,74
2025-07-21,S001,P011,Fruits,60.0,0,0,0,0,172,49
2025-07-22,S001,P011,Fruits,60.0,0,1,0,0,124,41
2025-07-23,S001,P011,Fruits,60.0,0,2,0,0,116,46
2025-07-24,S001,P011,Fruits,60.0,0,3,0,1,137,45
2025-07-25,S001,P011,Fruits,60.0,0,4,0,0,121,53
2025-07-26,S001,P011,Fruits,60.0,0,5,1,0,160,76
2025-07-27,S001,P011,Fruits,60.0,0,6,1,0,232,66
2025-07-28,S001,P011,Fruits,60.0,0,0,0,0,131,51
2025-07-29,S001,P011,Fruits,60.0,0,1,0,0,120,47
2025-07-30,S001,P011,Fruits,60.0,0,2,0,0,139,47
2025-07-31,S001,P011,Fruits,60.0,0,3,0,0,179,47
2025-08-01,S001,P011,Fruits,60.0,0,4,0,0,164,57
2025-08-02,S001,P011,Fruits,60.0,0,5,1,0,150,65
2025-08-03,S001,P011,Fruits,60.0,0,6,1,0,234,52
2025-08-04,S001,P011,Fruits,60.0,0,0,0,0,172,55
2025-08-05,S001,P011,Fruits,60.0,0,1,0,0,177,48
2025-08-06,S001,P011,Fruits,60.0,0,2,0,0,134,49
2025-08-07,S001,P011,Fruits,60.0,0,3,0,0,118,60
2025-08-08,S001,P011,Fruits,60.0,0,4,0,1,139,60
2025-08-09,S001,P011,Fruits,60.0,0,5,1,0,24,24
2025-08-10,S001,P011,Fruits,60.0,0,6,1,0,146,65
2025-08-11,S001,P011,Fruits,60.0,0,0,0,0,103,48
2025-08-12,S001,P011,Fruits,60.0,0,1,0,0,104,48
2025-08-13,S001,P011,Fruits,48.0,1,2,0,0,170,105
2025-08-14,S001,P011,Fruits,60.0,0,3,0,0,181,60
2025-08-15,S001,P011,Fruits,60.0,0,4,0,0,192,57
2025-08-16,S001,P011,Fruits,60.0,0,5,1,0,221,73
2025-08-17,S001,P011,Fruits,60.0,0,6,1,0,250,87
2025-08-18,S001,P011,Fruits,60.0,0,0,0,0,142,45
2025-08-19,S001,P011,Fruits,60.0,0,1,0,0,140,57
2025-08-20,S001,P011,Fruits,60.0,0,2,0,0,121,45
2025-08-21,S001,P011,Fruits,60.0,0,3,0,0,163,54
2025-08-22,S001,P011,Fruits,60.0,0,4,0,0,150,52
2025-08-23,S001,P011,Fruits,60.0,0,5,1,0,195,83
2025-08-24,S001,P011,Fruits,60.0,0,6,1,0,161,74
2025-08-25,S001,P011,Fruits,60.0,0,0,0,0,176,54
2025-08-26,S001,P011,Fruits,57.0,0,1,0,0,128,55
2025-08-27,S001,P011,Fruits,60.0,0,2,0,0,165,52
2025-08-28,S001,P011,Fruits,57.0,0,3,0,0,168,43
2025-08-29,S001,P011,Fruits,60.0,0,4,0,0,182,132
2025-08-30,S001,P011,Fruits,48.0,1,5,1,0,219,171
2025-08-31,S001,P011,Fruits,60.0,0,6,1,0,204,80
2025-09-01,S001,P011,Fruits,60.0,0,0,0,0,114,59
2025-09-02,S001,P011,Fruits,60.0,0,1,0,0,148,52
2025-09-03,S001,P011,Fruits,60.0,0,2,0,0,169,46
2025-09-04,S001,P011,Fruits,60.0,0,3,0,0,156,60
2025-09-05,S001,P011,Fruits,60.0,0,4,0,0,157,57
2025-09-06,S001,P011,Fruits,60.0,0,5,1,0,231,75
2025-09-07,S001,P011,Fruits,60.0,0,6,1,0,133,77
2025-09-08,S001,P011,Fruits,60.0,0,0,0,0,118,48
2025-09-09,S001,P011,Fruits,60.0,0,1,0,0,149,56
2025-09-10,S001,P011,Fruits,60.0,0,2,0,0,17,17
2025-09-11,S001,P011,Fruits,60.0,0,3,0,0,158,48
2025-09-12,S001,P011,Fruits,60.0,0,4,0,0,178,65
2025-09-13,S001,P011,Fruits,60.0,0,5,1,0,134,66
2025-09-14,S001,P011,Fruits,60.0,0,6,1,0,203,80
2025-09-15,S001,P011,Fruits,60.0,0,0,0,0,105,58
2025-09-16,S001,P011,Fruits,60.0,0,1,0,0,121,48
2025-09-17,S001,P011,Fruits,60.0,0,2,0,0,134,60
2025-09-18,S001,P011,Fruits,60.0,0,3,0,0,144,59
2025-09-19,S001,P011,Fruits,60.0,0,4,0,0,133,57
2025-09-20,S001,P011,Fruits,60.0,0,5,1,0,199,76
2025-09-21,S001,P011,Fruits,60.0,0,6,1,0,165,72
2025-09-22,S001,P011,Fruits,60.0,0,0,0,0,173,62
2025-09-23,S001,P011,Fruits,60.0,0,1,0,0,131,57
2025-09-24,S001,P011,Fruits,60.0,0,2,0,0,134,57
2025-09-25,S001,P011,Fruits,48.0,1,3,0,0,119,114
2025-09-26,S001,P011,Fruits,60.0,0,4,0,0,118,53
2025-09-27,S001,P011,Fruits,60.0,0,5,1,0,195,77
2025-09-28,S001,P011,Fruits,60.0,0,6,1,0,243,72
2025-09-29,S001,P011,Fruits,60.0,0,0,0,0,104,57
2025-09-30,S001,P011,Fruits,60.0,0,1,0,0,142,58
2025-10-01,S001,P011,Fruits,60.0,0,2,0,0,136,57
2025-10-02,S001,P011,Fruits,60.0,0,3,0,1,134,53
2025-10-03,S001,P011,Fruits,48.0,1,4,0,0,108,108
2025-10-04,S001,P011,Fruits,60.0,0,5,1,0,241,88
2025-10-05,S001,P011,Fruits,60.0,0,6,1,0,200,82
2025-10-06,S001,P011,Fruits,63.0,0,0,0,0,135,53
2025-10-07,S001,P011,Fruits,60.0,0,1,0,0,160,61
2025-10-08,S001,P011,Fruits,60.0,0,2,0,0,103,67
2025-10-09,S001,P011,Fruits,60.0,0,3,0,0,177,67
2025-10-10,S001,P011,Fruits,60.0,0,4,0,0,165,67
2025-10-11,S001,P011,Fruits,60.0,0,5,1,0,244,83
2025-10-12,S001,P011,Fruits,60.0,0,6,1,0,172,87
2025-10-13,S001,P011,Fruits,60.0,0,0,0,0,164,57
2025-10-14,S001,P011,Fruits,60.0,0,1,0,0,119,57
2025-10-15,S001,P011,Fruits,60.0,0,2,0,0,183,74
2025-10-16,S001,P011,Fruits,60.0,0,3,0,0,169,54
2025-10-17,S001,P011,Fruits,60.0,0,4,0,0,175,71
2025-10-18,S001,P011,Fruits,54.0,0,5,1,0,182,94
2025-10-19,S001,P011,Fruits,54.0,0,6,1,0,133,98
2025-10-20,S001,P011,Fruits,60.0,0,0,0,0,14,14
2025-10-21,S001,P011,Fruits,60.0,0,1,0,0,135,63
2025-10-22,S001,P011,Fruits,60.0,0,2,0,0,170,57
2025-10-23,S001,P011,Fruits,60.0,0,3,0,0,143,60
2025-10-24,S001,P011,Fruits,54.0,0,4,0,0,184,160
2025-10-25,S001,P011,Fruits,60.0,0,5,1,0,227,88
2025-10-26,S001,P011,Fruits,60.0,0,6,1,0,164,92
2025-10-27,S001,P011,Fruits,48.0,1,0,0,0,178,135
2025-10-28,S001,P011,Fruits,60.0,0,1,0,0,165,67
2025-10-29,S001,P011,Fruits,60.0,0,2,0,0,115,62
2025-10-30,S001,P011,Fruits,60.0,0,3,0,0,153,59
2025-10-31,S001,P011,Fruits,54.0,0,4,0,0,195,77
2025-11-01,S001,P011,Fruits,60.0,0,5,1,0,178,82
2025-11-02,S001,P011,Fruits,57.0,0,6,1,0,151,97
2025-11-03,S001,P011,Fruits,60.0,0,0,0,0,171,65
2025-11-04,S001,P011,Fruits,60.0,0,1,0,0,146,62
2025-11-05,S001,P011,Fruits,60.0,0,2,0,0,136,75
2025-11-06,S001,P011,Fruits,60.0,0,3,0,0,32,32
2025-11-07,S001,P011,Fruits,60.0,0,4,0,0,157,71
2025-11-08,S001,P011,Fruits,60.0,0,5,1,0,140,85
2025-11-09,S001,P011,Fruits,60.0,0,6,1,0,206,98
2025-11-10,S001,P011,Fruits,48.0,1,0,0,0,168,147
2025-11-11,S001,P011,Fruits,60.0,0,1,0,0,128,48
2025-11-12,S001,P011,Fruits,60.0,0,2,0,0,163,70
2025-11-13,S001,P011,Fruits,60.0,0,3,0,0,108,58
2025-11-14,S001,P011,Fruits,60.0,0,4,0,0,155,76
2025-11-15,S001,P011,Fruits,60.0,0,5,1,0,245,90
2025-11-16,S001,P011,Fruits,60.0,0,6,1,0,177,91
2025-11-17,S001,P011,Fruits,63.0,0,0,0,0,9,9
2025-11-18,S001,P011,Fruits,60.0,0,1,0,0,140,67
2025-11-19,S001,P011,Fruits,54.0,0,2,0,0,154,73
2025-11-20,S001,P011,Fruits,48.0,1,3,0,0,174,141
2025-11-21,S001,P011,Fruits,60.0,0,4,0,0,151,80
2025-11-22,S001,P011,Fruits,60.0,0,5,1,0,195,92
2025-11-23,S001,P011,Fruits,60.0,0,6,1,0,216,84
2025-11-24,S001,P011,Fruits,60.0,0,0,0,1,124,54
2025-11-25,S001,P011,Fruits,60.0,0,1,0,0,128,63
2025-11-26,S001,P011,Fruits,60.0,0,2,0,0,172,61
2025-11-27,S001,P011,Fruits,60.0,0,3,0,0,128,66
2025-11-28,S001,P011,Fruits,60.0,0,4,0,0,120,120
2025-11-29,S001,P011,Fruits,60.0,0,5,1,0,212,87
2025-11-30,S001,P011,Fruits,60.0,0,6,1,0,195,95
2025-12-01,S001,P011,Fruits,60.0,0,0,0,0,113,58
2025-12-02,S001,P011,Fruits,60.0,0,1,0,0,176,75
2025-12-03,S001,P011,Fruits,60.0,0,2,0,0,169,73
2025-12-04,S001,P011,Fruits,60.0,0,3,0,0,101,65
2025-12-05,S001,P011,Fruits,60.0,0,4,0,0,129,74
2025-12-06,S001,P011,Fruits,60.0,0,5,1,0,231,88
2025-12-07,S001,P011,Fruits,60.0,0,6,1,0,209,103
2025-12-08,S001,P011,Fruits,60.0,0,0,0,0,161,82
2025-12-09,S001,P011,Fruits,60.0,0,1,0,0,167,73
2025-12-10,S001,P011,Fruits,60.0,0,2,0,0,182,70
2025-12-11,S001,P011,Fruits,60.0,0,3,0,0,162,64
2025-12-12,S001,P011,Fruits,60.0,0,4,0,0,202,75
2025-12-13,S001,P011,Fruits,60.0,0,5,1,0,249,85
2025-12-14,S001,P011,Fruits,60.0,0,6,1,0,186,87
2025-12-15,S001,P011,Fruits,60.0,0,0,0,0,152,81
2025-12-16,S001,P011,Fruits,60.0,0,1,0,0,139,69
2025-12-17,S001,P011,Fruits,57.0,0,2,0,0,146,75
2025-12-18,S001,P011,Fruits,54.0,0,3,0,0,122,83
2025-12-19,S001,P011,Fruits,48.0,1,4,0,0,117,117
2025-12-20,S001,P011,Fruits,60.0,0,5,1,0,247,93
2025-12-21,S001,P011,Fruits,57.0,0,6,1,0,184,99
2025-12-22,S001,P011,Fruits,60.0,0,0,0,0,168,71
2025-12-23,S001,P011,Fruits,60.0,0,1,0,0,100,70
2025-12-24,S001,P011,Fruits,60.0,0,2,0,0,151,72
2025-12-25,S001,P011,Fruits,60.0,0,3,0,1,148,78
2025-12-26,S001,P011,Fruits,60.0,0,4,0,0,16,16
2025-12-27,S001,P011,Fruits,60.0,0,5,1,0,246,204
2025-12-28,S001,P011,Fruits,60.0,0,6,1,0,178,93
2025-12-29,S001,P011,Fruits,60.0,0,0,0,0,98,67
2025-12-30,S001,P011,Fruits,57.0,0,1,0,0,111,57
2025-12-31,S001,P011,Fruits,54.0,0,2,0,0,179,78
2025-04-26,S001,P012,Fruits,120.0,0,5,1,0,34,15
2025-04-27,S001,P012,Fruits,126.0,0,6,1,0,55,16
2025-04-28,S001,P012,Fruits,120.0,0,0,0,0,31,13
2025-04-29,S001,P012,Fruits,120.0,0,1,0,0,37,10
2025-04-30,S001,P012,Fruits,120.0,0,2,0,0,38,14
2025-05-01,S001,P012,Fruits,96.0,1,3,0,0,41,25
2025-05-02,S001,P012,Fruits,96.0,1,4,0,0,31,29
2025-05-03,S001,P012,Fruits,120.0,0,5,1,0,37,11
2025-05-04,S001,P012,Fruits,120.0,0,6,1,0,48,14
2025-05-05,S001,P012,Fruits,120.0,0,0,0,0,37,13
2025-05-06,S001,P012,Fruits,120.0,0,1,0,0,34,11
2025-05-07,S001,P012,Fruits,96.0,1,2,0,0,41,22
2025-05-08,S001,P012,Fruits,120.0,0,3,0,1,35,11
2025-05-09,S001,P012,Fruits,120.0,0,4,0,0,38,13
2025-05-10,S001,P012,Fruits,120.0,0,5,1,0,52,12
2025-05-11,S001,P012,Fruits,114.0,0,6,1,0,41,12
2025-05-12,S001,P012,Fruits,120.0,0,0,0,0,44,10
2025-05-13,S001,P012,Fruits,120.0,0,1,0,0,37,15
2025-05-14,S001,P012,Fruits,120.0,0,2,0,0,46,11
2025-05-15,S001,P012,Fruits,120.0,0,3,0,0,40,10
2025-05-16,S001,P012,Fruits,120.0,0,4,0,0,44,12
2025-05-17,S001,P012,Fruits,120.0,0,5,1,0,43,17
2025-05-18,S001,P012,Fruits,120.0,0,6,1,0,51,12
2025-05-19,S001,P012,Fruits,120.0,0,0,0,0,41,12
2025-05-20,S001,P012,Fruits,96.0,1,1,0,0,37,25
2025-05-21,S001,P012,Fruits,120.0,0,2,0,0,39,10
2025-05-22,S001,P012,Fruits,120.0,0,3,0,0,37,11
2025-05-23,S001,P012,Fruits,120.0,0,4,0,0,33,12
2025-05-24,S001,P012,Fruits,120.0,0,5,1,0,54,13
2025-05-25,S001,P012,Fruits,120.0,0,6,1,0,37,13
2025-05-26,S001,P012,Fruits,120.0,0,0,0,0,33,10
2025-05-27,S001,P012,Fruits,120.0,0,1,0,0,47,13
2025-05-28,S001,P012,Fruits,120.0,0,2,0,0,47,10
2025-05-29,S001,P012,Fruits,126.0,0,3,0,0,36,12
2025-05-30,S001,P012,Fruits,114.0,0,4,0,0,34,15
2025-05-31,S001,P012,Fruits,96.0,1,5,1,0,48,27
2025-06-01,S001,P012,Fruits,120.0,0,6,1,0,40,16
2025-06-02,S001,P012,Fruits,126.0,0,0,0,0,34,12
2025-06-03,S001,P012,Fruits,120.0,0,1,0,0,33,14
2025-06-04,S001,P012,Fruits,120.0,0,2,0,0,1,1
2025-06-05,S001,P012,Fruits,120.0,0,3,0,0,30,8
2025-06-06,S001,P012,Fruits,120.0,0,4,0,0,31,12
2025-06-07,S001,P012,Fruits,120.0,0,5,1,0,33,13
2025-06-08,S001,P012,Fruits,120.0,0,6,1,0,45,9
2025-06-09,S001,P012,Fruits,120.0,0,0,0,0,48,10
2025-06-10,S001,P012,Fruits,120.0,0,1,0,0,32,14
2025-06-11,S001,P012,Fruits,114.0,0,2,0,0,46,14
2025-06-12,S001,P012,Fruits,120.0,0,3,0,0,42,8
2025-06-13,S001,P012,Fruits,120.0,0,4,0,0,33,12
2025-06-14,S001,P012,Fruits,120.0,0,5,1,0,41,13
2025-06-15,S001,P012,Fruits,120.0,0,6,1,0,34,14
2025-06-16,S001,P012,Fruits,120.0,0,0,0,0,43,12
2025-06-17,S001,P012,Fruits,120.0,0,1,0,0,45,12
2025-06-18,S001,P012,Fruits,120.0,0,2,0,0,33,10
2025-06-19,S001,P012,Fruits,120.0,0,3,0,0,32,11
2025-06-20,S001,P012,Fruits,120.0,0,4,0,0,45,16
2025-06-21,S001,P012,Fruits,108.0,0,5,1,0,48,14
2025-06-22,S001,P012,Fruits,120.0,0,6,1,0,45,13
2025-06-23,S001,P012,Fruits,120.0,0,0,0,0,42,10
2025-06-24,S001,P012,Fruits,120.0,0,1,0,0,30,10
2025-06-25,S001,P012,Fruits,120.0,0,2,0,0,48,10
2025-06-26,S001,P012,Fruits,120.0,0,3,0,0,44,7
2025-06-27,S001,P012,Fruits,120.0,0,4,0,0,45,9
2025-06-28,S001,P012,Fruits,120.0,0,5,1,0,44,14
2025-06-29,S001,P012,Fruits,120.0,0,6,1,0,36,13
2025-06-30,S001,P012,Fruits,120.0,0,0,0,0,39,10
2025-07-01,S001,P012,Fruits,120.0,0,1,0,0,43,10
2025-07-02,S001,P012,Fruits,120.0,0,2,0,0,42,8
2025-07-03,S001,P012,Fruits,120.0,0,3,0,0,44,12
2025-07-04,S001,P012,Fruits,120.0,0,4,0,0,33,12
2025-07-05,S001,P012,Fruits,120.0,0,5,1,0,51,13
2025-07-06,S001,P012,Fruits,120.0,0,6,1,0,43,8
2025-07-07,S001,P012,Fruits,120.0,0,0,0,0,38,13
2025-07-08,S001,P012,Fruits,120.0,0,1,0,0,47,11
2025-07-09,S001,P012,Fruits,120.0,0,2,0,0,29,11
2025-07-10,S001,P012,Fruits,120.0,0,3,0,0,42,11
2025-07-11,S001,P012,Fruits,120.0,0,4,0,0,35,10
2025-07-12,S001,P012,Fruits,120.0,0,5,1,0,38,10
2025-07-13,S001,P012,Fruits,120.0,0,6,1,0,39,13
2025-07-14,S001,P012,Fruits,120.0,0,0,0,0,45,10
2025-07-15,S001,P012,Fruits,120.0,0,1,0,0,43,12
2025-07-16,S001,P012,Fruits,126.0,0,2,0,0,34,15
2025-07-17,S001,P012,Fruits,120.0,0,3,0,0,40,10
2025-07-18,S001,P012,Fruits,96.0,1,4,0,0,35,20
2025-07-19,S001,P012,Fruits,120.0,0,5,1,0,34,14
2025-07-20,S001,P012,Fruits,120.0,0,6,1,0,46,12
2025-07-21,S001,P012,Fruits,120.0,0,0,0,0,37,8
2025-07-22,S001,P012,Fruits,120.0,0,1,0,0,41,8
2025-07-23,S001,P012,Fruits,120.0,0,2,0,0,31,14
2025-07-24,S001,P012,Fruits,120.0,0,3,0,0,48,6
2025-07-25,S001,P012,Fruits,120.0,0,4,0,0,36,9
2025-07-26,S001,P012,Fruits,120.0,0,5,1,0,41,16
2025-07-27,S001,P012,Fruits,114.0,0,6,1,0,53,17
2025-07-28,S001,P012,Fruits,120.0,0,0,0,0,37,8
2025-07-29,S001,P012,Fruits,120.0,0,1,0,0,32,14
2025-07-30,S001,P012,Fruits,120.0,0,2,0,0,43,10
2025-07-31,S001,P012,Fruits,120.0,0,3,0,0,38,8
2025-08-01,S001,P012,Fruits,120.0,0,4,0,0,29,9
2025-08-02,S001,P012,Fruits,120.0,0,5,1,0,53,14
2025-08-03,S001,P012,Fruits,96.0,1,6,1,0,9,9
2025-08-04,S001,P012,Fruits,114.0,0,0,0,0,44,11
2025-08-05,S001,P012,Fruits,120.0,0,1,0,0,42,11
2025-08-06,S001,P012,Fruits,120.0,0,2,0,0,38,13
2025-08-07,S001,P012,Fruits,120.0,0,3,0,0,40,10
2025-08-08,S001,P012,Fruits,120.0,0,4,0,0,3,3
2025-08-09,S001,P012,Fruits,120.0,0,5,1,0,37,13
2025-08-10,S001,P012,Fruits,120.0,0,6,1,0,56,14
2025-08-11,S001,P012,Fruits,120.0,0,0,0,0,30,8
2025-08-12,S001,P012,Fruits,120.0,0,1,0,0,46,10
2025-08-13,S001,P012,Fruits,120.0,0,2,0,0,46,9
2025-08-14,S001,P012,Fruits,120.0,0,3,0,0,32,13
2025-08-15,S001,P012,Fruits,120.0,0,4,0,0,38,13
2025-08-16,S001,P012,Fruits,120.0,0,5,1,0,44,15
2025-08-17,S001,P012,Fruits,120.0,0,6,1,0,44,16
2025-08-18,S001,P012,Fruits,120.0,0,0,0,0,29,12
2025-08-19,S001,P012,Fruits,120.0,0,1,0,0,37,13
2025-08-20,S001,P012,Fruits,120.0,0,2,0,0,45,4
2025-08-21,S001,P012,Fruits,120.0,0,3,0,0,34,8
2025-08-22,S001,P012,Fruits,120.0,0,4,0,0,7,7
2025-08-23,S001,P012,Fruits,120.0,0,5,1,0,52,12
2025-08-24,S001,P012,Fruits,120.0,0,6,1,0,47,12
2025-08-25,S001,P012,Fruits,108.0,0,0,0,0,38,12
2025-08-26,S001,P012,Fruits,120.0,0,1,0,0,31,12
2025-08-27,S001,P012,Fruits,120.0,0,2,0,0,37,11
2025-08-28,S001,P012,Fruits,120.0,0,3,0,0,44,10
2025-08-29,S001,P012,Fruits,120.0,0,4,0,0,40,10
2025-08-30,S001,P012,Fruits,126.0,0,5,1,0,51,13
2025-08-31,S001,P012,Fruits,120.0,0,6,1,0,41,14
2025-09-01,S001,P012,Fruits,120.0,0,0,0,0,38,9
2025-09-02,S001,P012,Fruits,120.0,0,1,0,0,45,11
2025-09-03,S001,P012,Fruits,120.0,0,2,0,0,31,13
2025-09-04,S001,P012,Fruits,120.0,0,3,0,0,34,14
2025-09-05,S001,P012,Fruits,120.0,0,4,0,0,35,13
2025-09-06,S001,P012,Fruits,120.0,0,5,1,0,52,14
2025-09-07,S001,P012,Fruits,120.0,0,6,1,0,36,14
2025-09-08,S001,P012,Fruits,120.0,0,0,0,0,45,12
2025-09-09,S001,P012,Fruits,114.0,0,1,0,0,41,12
2025-09-10,S001,P012,Fruits,96.0,1,2,0,0,35,23
2025-09-11,S001,P012,Fruits,120.0,0,3,0,0,47,12
2025-09-12,S001,P012,Fruits,120.0,0,4,0,0,37,7
2025-09-13,S001,P012,Fruits,120.0,0,5,1,0,6,6
2025-09-14,S001,P012,Fruits,120.0,0,6,1,0,52,12
2025-09-15,S001,P012,Fruits,120.0,0,0,0,0,31,7
2025-09-16,S001,P012,Fruits,120.0,0,1,0,0,46,12
2025-09-17,S001,P012,Fruits,120.0,0,2,0,0,36,9
2025-09-18,S001,P012,Fruits,114.0,0,3,0,0,36,29
2025-09-19,S001,P012,Fruits,120.0,0,4,0,0,40,12
2025-09-20,S001,P012,Fruits,120.0,0,5,1,0,39,14
2025-09-21,S001,P012,Fruits,108.0,0,6,1,0,46,15
2025-09-22,S001,P012,Fruits,120.0,0,0,0,0,43,25
2025-09-23,S001,P012,Fruits,114.0,0,1,0,0,45,14
2025-09-24,S001,P012,Fruits,120.0,0,2,0,0,45,13
2025-09-25,S001,P012,Fruits,120.0,0,3,0,0,42,11
2025-09-26,S001,P012,Fruits,120.0,0,4,0,0,32,9
2025-09-27,S001,P012,Fruits,120.0,0,5,1,0,47,16
2025-09-28,S001,P012,Fruits,120.0,0,6,1,0,43,14
2025-09-29,S001,P012,Fruits,86.4,1,0,0,0,39,35
2025-09-30,S001,P012,Fruits,120.0,0,1,0,0,33,15
2025-10-01,S001,P012,Fruits,120.0,0,2,0,0,39,11
2025-10-02,S001,P012,Fruits,120.0,0,3,0,0,37,14
2025-10-03,S001,P012,Fruits,96.0,1,4,0,0,46,26
2025-10-04,S001,P012,Fruits,120.0,0,5,1,0,42,19
2025-10-05,S001,P012,Fruits,120.0,0,6,1,0,44,12
2025-10-06,S001,P012,Fruits,96.0,1,0,0,0,32,26
2025-10-07,S001,P012,Fruits,126.0,0,1,0,0,38,14
2025-10-08,S001,P012,Fruits,120.0,0,2,0,0,45,14
2025-10-09,S001,P012,Fruits,120.0,0,3,0,0,36,12
2025-10-10,S001,P012,Fruits,126.0,0,4,0,0,46,13
2025-10-11,S001,P012,Fruits,120.0,0,5,1,0,42,14
2025-10-12,S001,P012,Fruits,114.0,0,6,1,0,41,21
2025-10-13,S001,P012,Fruits,120.0,0,0,0,0,47,13
2025-10-14,S001,P012,Fruits,120.0,0,1,0,0,46,15
2025-10-15,S001,P012,Fruits,120.0,0,2,0,0,38,11
2025-10-16,S001,P012,Fruits,108.0,0,3,0,0,38,13
2025-10-17,S001,P012,Fruits,120.0,0,4,0,0,41,16
2025-10-18,S001,P012,Fruits,120.0,0,5,1,0,35,12
2025-10-19,S001,P012,Fruits,120.0,0,6,1,0,53,16
2025-10-20,S001,P012,Fruits,120.0,0,0,0,0,30,11
2025-10-21,S001,P012,Fruits,120.0,0,1,0,0,46,14
2025-10-22,S001,P012,Fruits,120.0,0,2,0,0,39,12
2025-10-23,S001,P012,Fruits,96.0,1,3,0,0,40,26
2025-10-24,S001,P012,Fruits,120.0,0,4,0,0,29,14
2025-10-25,S001,P012,Fruits,120.0,0,5,1,0,38,13
2025-10-26,S001,P012,Fruits,120.0,0,6,1,0,51,15
2025-10-27,S001,P012,Fruits,120.0,0,0,0,0,29,15
2025-10-28,S001,P012,Fruits,120.0,0,1,0,0,36,17
2025-10-29,S001,P012,Fruits,120.0,0,2,0,0,43,16
